Submission ID,cup_assumptions,spent_assumptions,eq_assumptions
GrozzO,1,0.3333333333333333,75
RzZ0Y4,2,2.3333333333333335,1250
8dJQar,2,1.6666666666666667,1250
KMPl5D,2,1.0,200
qbYDVO,3,2.3333333333333335,400
PA2D2d,3,1.6666666666666667,400
WAeN6Q,2,1.6666666666666667,750
8dJKgY,3,1.0,1250
DVXNop,1,1.0,400
YZoQK6,2,1.6666666666666667,1250
ZdGNey,3,1.0,1250
zK0qVk,2,1.0,10
Al6dOW,2,1.0,750
RzZ01P,3,1.0,200
zK0qR8,2,0.3333333333333333,200
J2V26Y,1,1.0,200
RzZzMJ,0,1.0,400
XeReMe,2,1.6666666666666667,1250
bl2lkE,1,1.6666666666666667,750
oA0AgP,1,2.3333333333333335,75
RzZzg9,3,1.0,200
QAxAqg,2,1.6666666666666667,1250
Al6lgN,2,1.6666666666666667,750
RzZ4x4,0,1.0,10
bl2klo,2,3.0,1250
KMPMg8,1,1.0,750
PA2Eq5,1,1.0,1250
24brbV,3,1.0,750
vN020Q,2,2.3333333333333335,200
yl0D7W,1,1.0,10
xd0Z4G,2,2.3333333333333335,1250
pL0VEB,0,1.0,75
PA2E9V,1,1.0,400
lN0LKk,2,1.0,400
RzZYXK,2,1.6666666666666667,1250
oA0dW5,0,0.3333333333333333,35
OAjJ0K,2,1.0,750
yl0EqW,1,0.3333333333333333,35
rl0dJp,2,1.0,200
zK0rl8,0,0.3333333333333333,10
QAxB11,4,1.0,750
7dJ9VA,2,1.6666666666666667,75
kY005o,1,1.0,750
8dJJGz,2,3.0,200
zK00O8,2,3.0,200
6d1rZe,2,1.6666666666666667,1250
RzZv5d,0,0.3333333333333333,10
PA2krV,2,2.3333333333333335,750
BGL0v1,1,2.3333333333333335,750
0EbG0A,2,1.0,750
QAxXXp,2,5.0,400
VZ9yLy,4,3.0,400
dYZVYz,2,1.0,1250
421dxO,2,1.6666666666666667,750
g5QpyD,1,1.0,200
ZdGyJa,1,1.0,1250
6d159J,2,0.3333333333333333,200
9d6yGX,2,1.0,750
EPBEDN,2,1.6666666666666667,750
OAj9JK,1,1.0,400
VZ9APy,3,1.6666666666666667,750
zK02pE,2,1.6666666666666667,400
pL09rJ,1,1.0,75
vN01zX,2,1.6666666666666667,750
dYZ1Ly,3,1.6666666666666667,400
yl0p26,1,1.6666666666666667,1250
xd0LMk,1,1.6666666666666667,1250
0EbyNZ,1,1.6666666666666667,750
EPBrrA,1,1.6666666666666667,750
dYZ4Lq,2,1.6666666666666667,1250
aBjPVB,3,1.0,750
WAeXWR,2,2.3333333333333335,200
Al6NMo,0,1.0,200
RzZQG9,3,1.6666666666666667,1250
pL0X88,1,1.0,1250
YZoXgd,1,0.3333333333333333,200
Al6Ypk,1,1.0,750
xd07Jo,3,1.0,75
XeRdOY,2,1.0,200
421Y15,2,3.0,400
yl0pvg,2,1.0,35
kY04pR,2,2.3333333333333335,1250
WAe6Bj,0,0.3333333333333333,750
EPBGrX,2,1.0,400
GroVAj,3,2.3333333333333335,750
RzZQyl,2,1.0,1250
YZob20,2,1.0,35
VZ9aKE,1,1.6666666666666667,750
4210X5,3,2.3333333333333335,750
BGLoze,2,1.6666666666666667,1250
kY04Md,2,1.6666666666666667,1250
yl0bW6,2,1.0,400
bl2RdL,1,2.3333333333333335,75
jB0r8R,1,2.3333333333333335,35
EPBVKl,2,3.0,200
aBjJeX,2,2.3333333333333335,200
MArZAp,3,1.6666666666666667,200
Al6YG0,1,1.0,400
xd0byG,1,0.3333333333333333,750
ZdGkZA,1,0.3333333333333333,35
xd0bvk,1,1.6666666666666667,400
421Yyk,1,1.6666666666666667,200
vN069v,1,1.6666666666666667,400
QAx9Ol,2,1.6666666666666667,35
zK0B5a,1,1.0,750
7dJ0a6,1,1.6666666666666667,1250
bl2RPe,1,2.3333333333333335,400
LdExxv,2,1.0,400
xd0bKG,1,1.0,400
ZdGb5v,1,1.0,750
aBjpNy,2,3.0,1250
7dJ7L2,3,1.6666666666666667,75
ZdGb8A,3,1.6666666666666667,400
WAeaYN,2,1.6666666666666667,1250
421lqd,3,2.3333333333333335,400
KMPrWM,1,2.3333333333333335,750
NA42jj,2,1.0,750
5dlaPZ,1,0.3333333333333333,10
1rbQLl,3,3.0,1250
VZ9WWj,2,0.3333333333333333,200
J2VE7o,3,1.6666666666666667,750
pL0prV,0,0.3333333333333333,10
8dJbO5,1,1.0,200
MArpbE,4,1.0,75
EPB7JB,2,1.0,750
bl2QVo,2,1.0,75
1rbogO,2,2.3333333333333335,750
ZdGrXv,1,1.0,400
5dlP0b,3,1.6666666666666667,1250
yl0574,2,1.6666666666666667,400
7dJYrL,3,0.3333333333333333,1250
pL0p0B,0,1.6666666666666667,10
NA41kO,1,1.6666666666666667,1250
RzZ9Md,2,3.0,400
EPBVEB,2,1.0,200
LdE2P1,2,1.0,400
1rbav4,2,3.0,1250
qbYlJg,1,2.3333333333333335,1250
24b6lD,3,2.3333333333333335,75
YZolB0,0,0.3333333333333333,750
WAe71v,1,1.0,200
5dlAod,2,1.6666666666666667,750
J2V4BR,1,1.6666666666666667,1250
6d1Bx5,1,1.6666666666666667,1250
aBjMgv,1,1.0,200
LdE2B1,5,5.0,35
GroPMQ,2,1.6666666666666667,1250
8dJlOk,1,1.6666666666666667,750
yl0aKd,1,3.0,400
LdE2AJ,1,1.0,200
ZdG7oB,3,3.0,1250
OAj2QY,1,1.0,200
QAxZKY,2,1.0,10
VZ9eEj,2,1.0,400
QAxZoX,1,1.0,750
24bWa9,2,1.0,200
RzZNGK,2,1.6666666666666667,1250
kY0o0j,1,1.0,400
EPBO42,2,1.6666666666666667,200
LdErgl,4,5.0,1250
dYZM4K,2,1.6666666666666667,750
4216Gr,1,1.6666666666666667,750
OAj2P8,2,1.6666666666666667,200
g5Ql6l,0,1.0,400
1rbQAL,2,1.0,200
PA2xLe,1,1.0,35
zK09P8,1,1.6666666666666667,200
MArW1E,2,1.6666666666666667,400
J2VQK7,2,1.6666666666666667,750
KMPEj7,2,2.3333333333333335,1250
zK09M0,2,1.6666666666666667,200
kY0oQe,2,1.0,400
J2VQqz,0,0.3333333333333333,10
OAj6lM,2,1.0,75
YZo1QW,2,5.0,1250
ZdGM2V,2,0.3333333333333333,400
pL0QyP,2,1.0,750
ZdGMlo,1,0.3333333333333333,10
g5QEA4,3,1.0,400
kY02eZ,2,1.6666666666666667,750
bl2oOL,2,2.3333333333333335,1250
xd0APy,3,3.0,75
EPB28o,1,0.3333333333333333,10
24bpOV,2,5.0,35
EPB2bN,3,2.3333333333333335,400
LdEeGp,2,1.0,1250
MArWLM,0,0.3333333333333333,10
yl0QNX,1,1.6666666666666667,35
rl0ek5,3,1.6666666666666667,400
bl2oKe,2,5.0,1250
NA4a8G,0,0.3333333333333333,35
7dJy1L,1,0.3333333333333333,10
oA0qlV,2,1.6666666666666667,750
pL0EGV,2,1.6666666666666667,750
PA27Bb,1,1.0,35
RzZNVQ,1,5.0,1250
9d6k64,3,2.3333333333333335,1250
xd0qov,2,5.0,10
24bDag,1,1.0,1250
aBjRaE,1,1.6666666666666667,400
rl0eqL,1,1.0,750
PA27P0,1,2.3333333333333335,1250
xd0ABE,2,1.6666666666666667,35
8dJXEo,2,1.6666666666666667,1250
ZdGML5,2,2.3333333333333335,400
5dlJgQ,2,1.6666666666666667,400
LdEejy,0,1.0,200
EPB2YA,2,1.6666666666666667,1250
6d1gzN,1,1.0,1250
KMP9bA,2,2.3333333333333335,200
J2VQ54,2,2.3333333333333335,1250
lN0x46,2,1.0,1250
5dlJ7E,3,1.6666666666666667,75
BGLrPN,2,1.0,400
8dJ9NA,2,2.3333333333333335,400
vN0Re8,1,1.6666666666666667,750
YZo1L5,1,0.3333333333333333,750
zK0VKg,2,1.6666666666666667,750
rl0XVo,3,3.0,200
PA2o5x,2,1.6666666666666667,750
qbYyb5,1,1.6666666666666667,750
eBNbAx,2,1.6666666666666667,1250
OAjR0a,2,1.6666666666666667,750
KMPXLX,2,1.0,1250
kY0LAr,2,1.6666666666666667,1250
jB0KLJ,2,1.0,35
Al6kbz,2,1.6666666666666667,1250
WAe4Mv,2,5.0,10
9d6eEV,2,1.6666666666666667,400
6d1qWP,2,1.6666666666666667,200
BGLvAQ,2,1.6666666666666667,1250
YZo2x5,2,2.3333333333333335,200
ZdGxvo,1,1.6666666666666667,400
aBjWKB,1,2.3333333333333335,1250
24b2lj,1,1.0,35
8dJ9RO,2,1.6666666666666667,1250
MAr0PY,2,1.0,200
lN0pzW,2,1.0,200
NA4zdQ,2,1.0,750
GroMYZ,1,1.0,75
jB0KJx,1,1.6666666666666667,1250
EPBpMN,2,1.0,1250
24b2Vp,2,5.0,1250
1rbjEg,2,1.6666666666666667,200
6d1q4e,1,1.0,1250
jB0Kq9,1,0.3333333333333333,10
zK0VO1,3,1.6666666666666667,1250
g5QBpN,3,1.6666666666666667,1250
9d6ey1,1,3.0,750
vN0R6X,2,1.6666666666666667,400
EPBpo2,2,1.6666666666666667,400
bl2aG2,1,1.6666666666666667,1250
QAxGkp,1,1.0,200
ZdGxB5,1,1.6666666666666667,1250
xd0G5k,4,1.0,400
J2VyvX,1,1.6666666666666667,1250
7dJQ9R,2,2.3333333333333335,1250
7dJQOz,2,1.6666666666666667,400
8dJ9Xl,2,1.6666666666666667,750
rl0XKo,1,1.0,750
OAjRqk,2,0.3333333333333333,75
g5QBoJ,1,5.0,200
RzZO7j,2,1.6666666666666667,400
8dJ9vP,1,1.6666666666666667,400
GroW6p,3,1.6666666666666667,35
YZo2Av,2,1.0,750
1rbjQ4,1,1.0,400
421Z6r,1,0.3333333333333333,75
PA2oG5,2,1.6666666666666667,750
OAjv1R,2,1.0,200
lN0Q65,2,1.0,200
DVXQzb,2,2.3333333333333335,1250
DVXLgN,1,5.0,1250
Al6kVz,2,2.3333333333333335,750
EPB9LA,1,1.0,75
rl07A5,1,1.0,75
5dlRvv,2,3.0,750
5dlRb6,3,1.6666666666666667,750
aBjWWX,2,2.3333333333333335,400
RzZp4P,1,1.0,1250
PA2KBx,1,1.0,35
rl07PM,1,2.3333333333333335,750
rl07dX,1,1.6666666666666667,35
5dlRpZ,2,2.3333333333333335,1250
5dlReZ,1,3.0,35
xd0G4r,2,1.0,200
9d6VR5,0,0.3333333333333333,10
eBN46E,1,1.0,200
pL0a41,1,1.0,1250
rl07vR,3,1.0,200
PA2K5d,1,2.3333333333333335,750
LdElkp,3,1.6666666666666667,200
xd0KYG,2,1.6666666666666667,750
zK0lA1,1,1.6666666666666667,75
VZ9gJa,2,2.3333333333333335,400
pL0a6b,1,1.6666666666666667,400
DVXQWR,5,1.6666666666666667,400
LdEljG,2,1.6666666666666667,200
xd0KbG,0,1.0,75
9d6Vk4,1,1.0,75
pL0apZ,1,1.6666666666666667,750
rl077p,0,0.3333333333333333,10
WAeyxR,1,1.6666666666666667,1250
GroWMQ,2,1.0,750
aBjVYE,1,1.0,1250
KMPbbz,2,1.0,400
dYZr5V,4,2.3333333333333335,400
yl0L7g,2,3.0,200
eBNkMk,0,1.0,200
YZo82z,3,2.3333333333333335,10
YZoN0J,2,0.3333333333333333,750
0EbX29,3,1.0,200
24bQXD,1,1.6666666666666667,200
bl2bV6,1,3.0,35
7dJ62P,2,1.6666666666666667,200
DVXgkZ,2,1.6666666666666667,75
PA2VO5,4,1.6666666666666667,750
24bQeL,1,0.3333333333333333,750
YZo8eB,2,1.6666666666666667,200
6d1adB,3,1.6666666666666667,1250
J2V52d,1,0.3333333333333333,35
XeRXyj,2,2.3333333333333335,750
421eNB,1,1.0,35
VZ92Pg,2,2.3333333333333335,400
yl0Vvp,2,1.0,750
QAxPXX,1,0.3333333333333333,75
aBj7lZ,1,1.0,750
dYZBeq,2,1.6666666666666667,750
PA2VP1,2,5.0,1250
qbY0XG,1,1.6666666666666667,750
7dJ6OZ,0,0.3333333333333333,10
rl0zbN,2,3.0,750
8dJ7Bx,2,1.0,200
bl2bP2,1,1.6666666666666667,1250
WAev9L,1,1.6666666666666667,1250
OAjWlM,2,3.0,1250
421gB5,3,1.0,1250
NA4epN,4,1.0,400
jB0OZ1,3,3.0,1250
RzZ70j,2,1.0,1250
dYZ5bD,1,1.6666666666666667,35
LdERNp,3,1.0,400
vN0QGX,2,3.0,1250
PA2VKd,1,1.6666666666666667,750
VZ9k9a,2,1.6666666666666667,750
6d1XRP,2,5.0,1250
ZdGpev,5,1.6666666666666667,400
g5QRJ1,0,2.3333333333333335,750
0EbpD0,2,3.0,1250
421ga5,4,0.3333333333333333,75
0EbpkQ,2,5.0,750
KMPqxg,1,1.0,200
VZ92pM,3,5.0,1250
QAx6zA,2,1.6666666666666667,1250
ZdGpJo,1,1.0,750
24bMRg,1,1.0,1250
EPB4Pr,2,2.3333333333333335,750
yl0Wkd,0,1.0,400
dYZ5VV,2,1.6666666666666667,750
7dJ852,2,1.6666666666666667,75
VZ9ky6,3,3.0,1250
0EbpWj,3,2.3333333333333335,1250
yl0W8X,2,1.6666666666666667,400
PA2aJe,1,2.3333333333333335,750
5dly0Z,0,0.3333333333333333,10
VZ9kRv,0,0.3333333333333333,10
ZdGpqy,2,2.3333333333333335,400
rl0zKv,2,1.0,35
24bM69,1,1.0,200
24bMXM,2,1.6666666666666667,750
24bMBM,3,1.0,35
24bMKD,0,0.3333333333333333,10
eBNdrx,2,5.0,75
5dlyld,1,1.6666666666666667,400
rl0XqM,3,2.3333333333333335,400
Al6V2y,2,1.0,200
0EbpQP,4,3.0,1250
ZdG06a,2,1.6666666666666667,1250
EPB2aL,2,1.0,75
bl2BVe,2,1.0,75
XeRVlO,2,0.3333333333333333,750
RzZXGp,1,1.0,200
dYZLxV,2,2.3333333333333335,400
NA4KXN,1,1.6666666666666667,200
LdEAbJ,2,1.6666666666666667,1250
jB0dQ1,2,2.3333333333333335,1250
LdEAEv,1,2.3333333333333335,200
EPBjLB,0,1.6666666666666667,75
xd0kZv,2,3.0,75
421WvY,1,1.0,400
J2VaJR,2,1.6666666666666667,1250
xd0kly,2,1.0,75
aBjb9E,3,1.6666666666666667,1250
24bqRp,1,5.0,1250
RzZXbd,1,1.0,750
dYZLJV,1,1.6666666666666667,400
ZdG4ya,1,0.3333333333333333,75
RzZX9K,2,1.6666666666666667,75
24bqlL,4,0.3333333333333333,75
BGLOW1,1,1.0,35
421W6r,1,1.0,200
kY0D2o,1,1.0,1250
qbYx9g,1,1.0,75
XeOlxj,1,1.0,1250
pL0jMZ,2,1.0,400
AlWPBB,2,1.0,750
blNVVL,3,1.6666666666666667,400
xd9xaJ,2,1.0,1250
5dEKdb,1,1.0,400
MA8KaY,2,1.6666666666666667,1250
WAeGGN,1,1.6666666666666667,400
9d2GlK,0,1.0,200
24O8PA,3,1.6666666666666667,750
jBGDW1,3,1.0,750
VZoE4y,3,1.0,1250
XeRVRg,0,0.3333333333333333,75
yleZ08,1,1.0,35
VZoEby,3,2.3333333333333335,400
g5WjNP,0,0.3333333333333333,400
Rz8KZK,1,1.0,75
Ld51Vj,2,1.6666666666666667,75
QA82OG,1,1.0,400
vNqjz0,2,1.0,1250
J28KbJ,2,1.0,400
kYOaKo,2,3.0,400
blNVJE,2,1.6666666666666667,200
1rGP7O,0,1.6666666666666667,750
OA81vM,2,1.6666666666666667,1250
OA81RM,2,1.6666666666666667,400
YZVD76,2,1.6666666666666667,1250
OA81MA,2,1.6666666666666667,1250
PA8jVx,0,1.0,75
MA8K0E,1,0.3333333333333333,750
qbjZNG,2,1.6666666666666667,400
42PXe5,2,1.6666666666666667,1250
8djo9k,1,1.6666666666666667,75
xd9x9d,1,1.0,35
zKWXVZ,1,1.0,200
OA8Dag,0,0.3333333333333333,400
5dEBbE,3,0.3333333333333333,1250
42PXVo,1,0.3333333333333333,750
eB9qre,2,1.6666666666666667,1250
dYQWYA,2,2.3333333333333335,400
g5WD9l,2,5.0,1250
Ld51Zj,1,1.6666666666666667,750
42P41o,1,1.0,200
PA8dEQ,2,3.0,400
VZoLb6,0,0.3333333333333333,10
aBZQA2,2,1.6666666666666667,400
OA8Dka,2,0.3333333333333333,35
g5WDkJ,1,0.3333333333333333,75
oAlb5N,2,1.6666666666666667,750
8dj16r,1,1.6666666666666667,1250
QA8KkY,1,1.6666666666666667,200
rl2jYo,1,0.3333333333333333,10
EP8kYr,2,1.0,200
ylePpg,2,1.0,75
8dj1jk,2,1.0,200
6dr8pN,1,1.6666666666666667,1250
PA8dLV,2,1.6666666666666667,750
DV04PZ,0,0.3333333333333333,10
9d2qaV,1,0.3333333333333333,10
PA8jy5,2,1.0,75
XeOxkY,1,1.6666666666666667,750
AlW7kW,3,2.3333333333333335,400
g5WDB1,2,1.6666666666666667,400
VZoLrE,1,3.0,200
QA8Kgl,1,1.6666666666666667,75
YZVjaW,2,1.6666666666666667,750
24OEMb,0,0.3333333333333333,200
Rz8GXv,0,0.3333333333333333,35
vNqjL4,1,1.0,10
zKWxaE,1,1.6666666666666667,1250
aBZQ8y,0,0.3333333333333333,10
NA8q7O,1,3.0,750
eB955Q,3,1.0,35
dYQb6K,1,1.6666666666666667,1250
aBZNLW,2,3.0,400
jBGe9E,2,3.0,750
rl2y5l,0,1.0,400
KM8plV,1,1.0,200
ZdP9R0,1,0.3333333333333333,10
rl2DLl,0,1.0,1250
aBZOZ9,2,1.0,75
pL4eJZ,1,2.3333333333333335,1250
42Pazo,2,0.3333333333333333,1250
9d2N4K,2,1.6666666666666667,1250
XeO52V,2,1.6666666666666667,750
EP8qA2,1,2.3333333333333335,750
EP8zro,0,0.3333333333333333,1250
AlWPgo,2,1.0,75
AlWrjN,3,5.0,400
aBZOvy,2,1.0,1250
xd9xzr,1,1.0,75
VZopvE,1,1.0,750
eB9ZWo,0,0.3333333333333333,10
24Ojye,0,1.0,1250
8djNDz,1,1.0,200
eB95oJ,2,1.0,10
Rz8Wyj,3,1.6666666666666667,200
PA8RQB,2,2.3333333333333335,400
blN5jL,2,1.0,400
5dEXJ6,2,1.0,75
xd9x8J,2,1.0,75
vNqX5D,2,3.0,200
XeO56Y,1,1.6666666666666667,1250
xd9Vbv,0,0.3333333333333333,10
pL4eYB,1,1.0,400
NA8qGQ,3,2.3333333333333335,1250
0EoV9y,0,0.3333333333333333,10
DV0q8R,1,0.3333333333333333,75
QA8oy1,2,1.6666666666666667,400
6drDoB,1,1.0,400
VZopRa,5,1.6666666666666667,750
aBZ95W,0,1.0,10
9d2GA1,3,1.6666666666666667,750
GrY6x2,2,1.0,200
g5WaaK,3,1.0,200
BG8EjA,4,1.6666666666666667,400
aBZ9GX,1,1.0,1250
aBZOMB,1,1.6666666666666667,200
jBGZ74,2,1.0,400
rl2Djp,5,2.3333333333333335,400
zKWjyE,1,1.6666666666666667,400
9d2BvV,3,3.0,1250
GrY6re,2,1.0,750
OA8aLg,2,5.0,1250
NA8rA0,0,0.3333333333333333,10
5dEbDb,3,1.6666666666666667,750
jBGZBQ,0,0.3333333333333333,10
GrY6JZ,3,3.0,1250
yleXOB,2,1.6666666666666667,750
OA8akK,2,1.0,400
jBGZvR,1,1.6666666666666667,750
GrY6Xp,3,1.6666666666666667,750
zKWjd1,1,0.3333333333333333,200
Ld59k1,3,2.3333333333333335,400
MA81dX,5,3.0,1250
5dEbNZ,2,1.6666666666666667,1250
6drDqP,1,0.3333333333333333,400
1rGXe1,2,3.0,750
PA8pVV,4,0.3333333333333333,750
lNVBok,2,2.3333333333333335,400
PA8pVe,2,0.3333333333333333,10
zKWNxa,3,1.6666666666666667,1250
0Eo7O0,1,1.6666666666666667,750
VZojZl,2,1.6666666666666667,10
NA8DVN,2,1.0,750
7d4bx9,2,1.0,400
qbjab8,1,1.0,200
jBGby9,0,1.0,200
zKWNKE,1,1.0,400
Ld5zz1,4,2.3333333333333335,1250
dYQN8K,2,3.0,400
rl2Bgl,2,1.0,750
5dE4eE,2,1.6666666666666667,75
QA8Mk7,2,1.6666666666666667,750
g5WD6d,1,1.0,400
jBGaVR,2,3.0,400
Rz8dZK,0,0.3333333333333333,10
42PBdO,1,1.0,200
GrYxZ2,1,1.0,400
GrYKgp,1,1.0,1250
NA8Ddl,1,1.6666666666666667,75
DV0Kbq,3,5.0,1250
oAlDkx,2,1.6666666666666667,1250
kYOb9r,1,3.0,200
OA8lg7,1,1.0,200
VZoGJ6,0,2.3333333333333335,10
VZojqJ,1,1.6666666666666667,200
42PQRd,1,0.3333333333333333,75
qbja4Y,2,1.6666666666666667,400
Rz8KWd,1,1.6666666666666667,750
VZoL46,5,2.3333333333333335,200
WAl9ee,2,1.0,1250
PA8Dq0,1,0.3333333333333333,35
5dE4Ab,3,1.0,750
oAlD8M,0,0.3333333333333333,10
1rGk8b,3,2.3333333333333335,400
rl2BZL,1,1.0,750
PA815b,4,1.0,400
WAlEEN,2,1.6666666666666667,200
NA8lDl,2,1.0,1250
qbjDWk,1,1.0,750
XeOJMV,2,1.0,200
1rGdKM,1,1.6666666666666667,10
WAlrbP,2,1.6666666666666667,750
7d4L12,1,1.0,750
J28p8z,5,1.0,75
pL4y4y,3,1.0,200
DV0kER,2,1.6666666666666667,200
AlW2vk,2,3.0,200
EP8dVX,1,1.0,200
oAleL1,3,2.3333333333333335,1250
NA8l2Q,4,1.6666666666666667,750
8djaYO,1,1.6666666666666667,1250
6drjXo,3,1.0,75
PA81MP,2,3.0,750
EP8d7o,1,2.3333333333333335,1250
1rGdqL,2,1.6666666666666667,1250
xd9Dxk,2,1.0,10
BG8pae,3,2.3333333333333335,750
pL4y8E,2,3.0,750
24OABe,1,5.0,400
ZdPO2B,2,1.0,400
kYOGdZ,2,1.6666666666666667,400
eB9rLO,2,1.0,750
pL4or1,2,1.6666666666666667,400
dYQ0DA,1,0.3333333333333333,10
5dE9EP,4,1.0,750
8djLyl,4,1.6666666666666667,200
0Eo859,2,2.3333333333333335,200
9d2Zp1,1,1.0,200
oAlRqe,2,1.0,750
6drK0J,1,2.3333333333333335,35
lNVO4V,2,1.0,400
AlWp9o,4,1.0,35
EP8lO4,1,1.6666666666666667,400
g5Wqll,2,1.0,1250
8djL45,1,1.0,200
rl2oD5,1,1.6666666666666667,200
XeO40z,4,5.0,1250
oAl26X,0,2.3333333333333335,750
NA87DN,2,3.0,75
MA8Ezl,1,1.6666666666666667,400
5dE9DN,1,1.0,35
jBGlx4,2,1.0,200
GrYRLk,2,1.6666666666666667,200
GrYR0k,1,1.6666666666666667,400
OA8787,2,1.6666666666666667,10
24OKL9,2,1.0,200
VZozlM,1,0.3333333333333333,10
vNqPqv,1,1.0,400
kYONrJ,2,1.6666666666666667,1250
aBZ2lE,2,2.3333333333333335,1250
BG8xbQ,0,1.0,400
AlWB5N,4,1.6666666666666667,1250
Rz8D9K,2,1.0,200
jBGl1a,2,1.6666666666666667,75
AlWB1D,2,2.3333333333333335,750
24OK29,2,1.0,200
g5WGdN,0,0.3333333333333333,75
7d4xXA,2,1.0,200
ZdPaNA,0,1.0,200
ZdPadA,3,0.3333333333333333,35
eB9R6J,2,2.3333333333333335,750
VZoJ4g,2,3.0,1250
ZdPaGe,1,0.3333333333333333,200
zKWYR1,3,1.6666666666666667,200
1rGV6p,1,1.0,400
BG87r1,1,0.3333333333333333,10
PA8OJ0,2,1.0,200
QA8V6X,5,2.3333333333333335,1250
WAlzbQ,2,1.6666666666666667,200
vNqyev,1,1.6666666666666667,10
aBZY5v,2,1.6666666666666667,400
8djQeY,2,1.6666666666666667,400
9d2D11,1,0.3333333333333333,200
PA8595,2,1.0,1250
XeOWRe,2,2.3333333333333335,400
42PxP5,2,1.6666666666666667,1250
oAlMgx,1,1.0,1250
6dr2Be,0,1.0,200
42PxMB,2,1.0,1250
zKWDg0,1,1.0,750
6dr2lO,0,0.3333333333333333,10
EP8WgN,2,1.0,400
Ld5WAz,0,0.3333333333333333,75
jBGQK9,1,1.0,1250
7d4Ng6,0,0.3333333333333333,10
NA86q0,1,1.6666666666666667,200
rl2AgR,1,1.0,35
NA86AB,3,1.6666666666666667,35
24Oeej,2,1.0,200
zKWD61,3,1.0,75
Ld5b5O,2,2.3333333333333335,400
24OerL,1,1.6666666666666667,1250
QA8DA8,3,2.3333333333333335,400
Rz80VP,1,1.0,200
AlWd4N,1,1.0,750
8djKEr,2,2.3333333333333335,1250
24OeoM,0,0.3333333333333333,10
yle6oW,1,2.3333333333333335,200
NA8oKO,2,3.0,200
5dEzOQ,3,3.0,1250
0Eox59,2,2.3333333333333335,1250
Rz80kv,2,1.6666666666666667,750
7d4WYR,1,1.6666666666666667,400
oAlyxN,2,1.6666666666666667,200
OA8zZg,3,2.3333333333333335,750
1rGlOb,2,1.0,1250
GrYz2j,2,2.3333333333333335,1250
PA8Add,2,1.6666666666666667,400
dYQ6Jo,1,1.0,400
aBZBNE,2,2.3333333333333335,200
jBGB6Y,1,1.6666666666666667,750
ylelXW,2,1.6666666666666667,400
AlWdeD,0,0.3333333333333333,10
ylelvg,3,3.0,750
VZoZvv,0,0.3333333333333333,10
qbjbj7,1,0.3333333333333333,200
Rz8zrp,0,0.3333333333333333,10
oAlALb,2,1.0,750
ylelyX,1,2.3333333333333335,1250
42P20r,3,1.6666666666666667,1250
1rGVNl,2,1.0,200
ylelbd,1,1.0,35
YZVORq,4,1.6666666666666667,1250
24OkKb,2,5.0,75
dYQAjr,3,1.6666666666666667,1250
YZVOYN,1,3.0,75
DV010Z,1,2.3333333333333335,750
KM8oBX,4,3.0,1250
g5WA1N,4,1.0,200
8djkWx,1,1.6666666666666667,1250
GrY142,0,1.0,10
Ld5GRl,2,3.0,1250
PA8Exx,3,1.6666666666666667,1250
7d4ZRR,2,1.0,200
0EoPBN,2,1.0,400
eB9EEo,1,1.6666666666666667,200
24OrLb,0,0.3333333333333333,400
YZVdVv,0,0.3333333333333333,10
J280BR,2,1.6666666666666667,1250
oAlO1e,2,1.6666666666666667,400
xd9Z7o,3,5.0,750
yleDb4,1,1.6666666666666667,750
7d4NML,2,1.6666666666666667,200
QA80QA,1,1.6666666666666667,1250
KM80XK,1,1.6666666666666667,400
8djGNl,2,1.0,200
oAlOxx,5,1.0,400
oAloDO,0,0.3333333333333333,10
OA80vA,2,1.0,200
Rz8L7Q,3,2.3333333333333335,400
0EoLb0,3,2.3333333333333335,200
GrYLqQ,2,1.0,200
zKWJ7k,2,1.6666666666666667,200
dYQjYd,2,2.3333333333333335,1250
AlWDde,1,1.0,750
WAlYYN,0,0.3333333333333333,10
5dEvMP,2,1.6666666666666667,200
dYQjpN,4,1.6666666666666667,750
EP8Dr2,1,0.3333333333333333,400
OA8Yxa,1,0.3333333333333333,1250
eB92Gx,2,1.6666666666666667,75
GrYDNp,1,1.6666666666666667,200
NA8Yvp,1,1.6666666666666667,400
kYOWV1,3,1.6666666666666667,750
qbjKvY,0,1.0,200
DV0JEj,3,5.0,200
pL472P,3,1.0,1250
yleEB8,1,1.0,750
42PoWY,1,1.0,1250
0Eo8pZ,2,1.6666666666666667,200
NA805j,1,1.0,1250
zKWQja,2,1.0,200
42PN8B,3,1.6666666666666667,400
42PN2B,2,1.0,750
GrYBJQ,1,1.0,75
VZo1bM,1,5.0,400
EP8bar,2,1.0,750
8djpW5,2,1.0,75
kYORko,2,1.6666666666666667,75
VZo1BJ,2,3.0,400
J28kGo,1,1.0,200
vNqxbv,2,1.6666666666666667,1250
vNqxp0,1,1.0,400
AlWbko,4,3.0,750
0EojW0,2,5.0,750
VZo1el,1,3.0,750
lNVlPX,2,1.6666666666666667,200
Ld5MLO,0,1.0,10
XeOBKz,3,1.6666666666666667,750
xd90dy,1,1.6666666666666667,1250
jBG0la,2,1.6666666666666667,35
vNq0Xl,0,0.3333333333333333,200
XeORJY,2,1.6666666666666667,1250
6dr1OO,2,3.0,10
GrYoqQ,3,1.6666666666666667,400
VZo946,1,1.0,750
