Submission ID,cup_assumptions,spent_assumptions
6dQlqY,1,1.6666666666666667
8dpB2A,1,1.6666666666666667
NABj2p,2,1.0
oAVPaM,2,2.3333333333333335
DVv89p,2,1.6666666666666667
jB9RLJ,2,1.0
rlrZXl,2,1.0
XeBbpg,2,1.0
ZdR7e0,2,1.6666666666666667
WApWQJ,2,1.0
XeBaWz,1,1.0
xdNqzG,2,1.0
WApWxv,2,1.6666666666666667
AlbgoD,2,1.0
dY2MBK,1,1.0
jB9jDa,1,1.6666666666666667
jB9RO4,1,1.6666666666666667
EPbRj4,0,0.3333333333333333
8dpX1O,3,1.6666666666666667
OAB6l8,2,1.0
J2kPNR,2,1.6666666666666667
ylqBN4,2,1.6666666666666667
LdMrQp,1,1.0
42N6WX,2,1.0
RzBAWd,1,3.0
oAVq21,1,1.0
BGbyPK,2,1.0
OAB648,2,2.3333333333333335
KMB9Q8,2,1.6666666666666667
rlr4zR,2,1.6666666666666667
5dq7WE,2,0.3333333333333333
eBxV50,2,0.3333333333333333
vNxlyd,2,2.3333333333333335
LdMePG,2,1.0
EPbRyr,2,0.3333333333333333
vNxZ70,2,1.0
9dJ8D1,1,1.0
WApLzP,2,1.0
9dJ8Np,0,0.3333333333333333
AlbEzk,1,1.6666666666666667
MAdWKM,1,1.0
EPb2PL,4,2.3333333333333335
xdNAp9,2,1.6666666666666667
5dqJKo,0,1.0
rlrejl,1,1.6666666666666667
7d9yRP,1,1.0
rlre6L,2,1.0
DVvjzj,1,1.6666666666666667
dY2Oqo,2,1.6666666666666667
AlbE6y,0,1.0
J2kQlJ,1,1.0
EPb20A,1,1.6666666666666667
BGbrD1,1,3.0
RzBABK,0,0.3333333333333333
oAVqB5,2,1.6666666666666667
xdNAQE,1,5.0
1r2LM4,1,1.0
rlredX,2,1.0
vNxlql,2,1.6666666666666667
XeBplg,1,1.0
EPb2do,1,1.6666666666666667
24xW0D,2,1.0
oAVqvP,1,1.0
J2kQMR,1,1.0
lNlxDk,2,1.0
ylqBx6,1,1.0
GrBZqL,1,1.6666666666666667
lNlxzk,2,0.3333333333333333
ZdRMve,1,1.0
jB9jga,1,1.6666666666666667
aBrRzB,1,0.3333333333333333
oAVq0b,1,1.6666666666666667
XeBpQg,1,1.0
pLPQ48,2,3.0
6dQgAY,4,3.0
xdNAoy,2,0.3333333333333333
ylqBoX,0,0.3333333333333333
eBxV8q,1,1.6666666666666667
oAVqa1,0,0.3333333333333333
24xpyV,3,3.0
0EjKGN,1,2.3333333333333335
1r2LyW,4,3.0
NABavG,2,1.6666666666666667
YZz1bq,1,1.6666666666666667
EPb2gX,1,3.0
PAB78B,3,2.3333333333333335
8dpX8r,1,1.0
WApLda,0,1.6666666666666667
0EjKy6,2,1.0
YZz1A0,0,0.3333333333333333
xdNA59,1,1.0
dY2Ooz,2,1.6666666666666667
NABaRj,2,1.6666666666666667
QABbZl,2,1.0
5dqJoM,3,3.0
rlreXp,2,1.0
8dpXYA,0,1.0
KMB9AM,2,1.6666666666666667
WApLLL,3,1.0
AlbEVy,2,1.6666666666666667
vNxl7g,1,5.0
GrBZNe,2,2.3333333333333335
YZz18v,1,1.0
7d9yy6,3,1.0
ylqB1g,1,1.6666666666666667
PAB7M1,2,0.3333333333333333
zKQVxM,1,2.3333333333333335
lNlx8p,2,1.6666666666666667
5dqNjo,1,2.3333333333333335
jB9j11,3,1.6666666666666667
5dqJYM,3,3.0
kYR2Dr,0,0.3333333333333333
zKQV7a,2,5.0
8dp9Nz,0,2.3333333333333335
vNxlRX,4,2.3333333333333335
9dJe7p,3,3.0
VZ1Kkj,2,1.0
WAp48j,3,1.6666666666666667
MAdWMA,5,3.0
xdNGXv,2,1.0
PABo6b,2,1.0
OAB6OM,2,1.6666666666666667
kYR2Ld,1,1.6666666666666667
0Ej4MZ,1,1.6666666666666667
BGbvpQ,3,1.0
8dp9L5,4,2.3333333333333335
EPbpKr,2,1.6666666666666667
MAd0AX,5,3.0
DVvLzq,3,3.0
XeBjEd,2,1.6666666666666667
OABRPK,3,1.6666666666666667
qbEyL9,0,0.3333333333333333
AlbkDW,3,3.0
bl4axo,1,1.0
DVvLV5,1,5.0
8dp9jk,0,0.3333333333333333
24x2LA,2,1.6666666666666667
GrBM1j,2,1.6666666666666667
1r2L1g,1,1.6666666666666667
9dJelG,5,2.3333333333333335
xdNG0E,2,1.6666666666666667
24x2vA,2,1.6666666666666667
LdM8M2,3,1.6666666666666667
jB9KW6,4,1.0
NABz8N,3,1.0
bl4aL2,1,1.0
J2ky8z,3,1.6666666666666667
ZdRxV0,1,1.0
PABo0Q,3,1.6666666666666667
0Ej4lB,2,1.0
QABGxl,5,2.3333333333333335
24x2DM,2,1.6666666666666667
MAd0qA,1,1.0
ZdRxgB,2,2.3333333333333335
lNlp2B,1,5.0
RzBOa9,0,0.3333333333333333
GrBMjZ,2,1.6666666666666667
YZz2Ad,2,2.3333333333333335
dY274o,1,1.0
PABoP1,1,0.3333333333333333
GrBMEp,2,1.6666666666666667
NABz2Q,3,3.0
g5NB6d,2,0.3333333333333333
aBrWJv,3,1.6666666666666667
42NZA5,2,5.0
RzBOyJ,2,3.0
lNlp8B,2,1.0
EPbp2o,1,1.0
VZ1rGy,0,0.3333333333333333
kYRqad,3,1.0
0Ej4X0,2,0.3333333333333333
eBxbko,2,1.6666666666666667
bl4P96,1,3.0
MAd0WY,2,1.6666666666666667
9dJe8G,0,0.3333333333333333
vNxkjX,0,0.3333333333333333
VZ1rXg,0,0.3333333333333333
zKQVV8,2,2.3333333333333335
QABGgl,5,2.3333333333333335
EPb9ll,1,0.3333333333333333
24x26V,2,1.6666666666666667
AlbZBe,1,1.6666666666666667
ylqLXd,1,1.0
qbEyyd,1,2.3333333333333335
KMBbM8,1,0.3333333333333333
9dJVXE,2,1.6666666666666667
zKQl7M,1,1.0
pLParP,2,1.6666666666666667
VZ1g0g,1,1.6666666666666667
GrBW9e,2,1.0
aBrWpq,3,1.6666666666666667
5dqRxZ,1,1.0
jB9Ne1,2,1.0
KMBbo8,2,2.3333333333333335
DVvQKl,1,0.3333333333333333
dY2rYo,1,2.3333333333333335
24x2Jb,4,1.6666666666666667
ylqL9x,2,0.3333333333333333
BGbNGQ,1,2.3333333333333335
g5N2AO,1,1.0
eBx4zJ,1,1.0
VZ1gxN,3,1.6666666666666667
EPb9Y2,0,1.0
XeBX9e,2,1.0
oAVWQN,5,2.3333333333333335
6dQoVo,2,3.0
NABzGb,1,1.6666666666666667
EPb9El,2,5.0
pLPgv1,0,1.0
24x2lM,1,1.0
OABRKR,2,2.3333333333333335
24xpWb,1,1.0
lNlxeW,3,1.0
OAB6ER,1,0.3333333333333333
DVvQbX,2,1.0
jB9jR9,2,1.6666666666666667
KMBbAX,2,1.6666666666666667
rlr7bo,2,1.6666666666666667
J2k7jK,0,0.3333333333333333
ZdR0bB,1,0.3333333333333333
bl4P1Z,0,1.0
bl4Pag,2,1.0
1r28gg,4,3.0
BGbNr5,3,0.3333333333333333
GrBWAZ,2,1.6666666666666667
xdNKWr,1,1.0
9dJVkQ,2,1.6666666666666667
OABvZY,1,1.0
42NeJo,4,1.6666666666666667
ylqV46,1,1.0
pLP8oy,2,1.0
5dqW9v,1,1.0
ylqVl8,1,1.6666666666666667
0EjNE9,1,2.3333333333333335
kYRMEZ,2,1.6666666666666667
8dp7Zk,0,1.0
WApxEL,1,1.0
EPbyLB,2,1.0
xdNOZv,2,1.6666666666666667
24x02L,2,1.6666666666666667
WApxeN,1,1.0
J2k5Vo,2,1.0
VZ129g,1,1.6666666666666667
NABGBl,1,1.6666666666666667
VZ12oJ,2,1.6666666666666667
J2k5Md,2,1.0
EPbyvX,1,1.0
oAVXgX,3,1.6666666666666667
qbE0ek,1,1.0
g5NKXM,1,1.0
24xQRp,1,0.3333333333333333
xdNO19,0,1.0
vNxoVX,0,0.3333333333333333
24xQGe,1,1.0
eBxkrJ,2,1.6666666666666667
rlrzbp,1,1.6666666666666667
xdNOWd,1,1.6666666666666667
qbE09g,1,1.0
VZ12rM,3,1.6666666666666667
GrB8jz,2,1.0
pLPlbq,2,1.0
24xM8L,3,1.0
QABP67,2,3.0
6dQaoJ,2,1.6666666666666667
PABVZx,2,1.6666666666666667
OABWXK,2,1.0
ylqWYp,2,1.0
VZ1kGv,2,1.0
bl40qo,0,0.3333333333333333
NABelG,1,1.0
5dqy9M,2,1.6666666666666667
kYRVEJ,1,2.3333333333333335
Alb1GN,2,0.3333333333333333
rlrxo5,2,1.0
OABW5A,1,1.0
zKQPpR,2,1.6666666666666667
WApvYR,0,1.0
xdNOlo,1,0.3333333333333333
NABe7W,2,1.6666666666666667
aBr8zB,2,1.6666666666666667
MAd98k,2,1.6666666666666667
xdNel5,3,2.3333333333333335
xdNe6r,0,0.3333333333333333
42NgdO,2,1.6666666666666667
5dqyVo,2,1.0
QAB6JY,1,1.6666666666666667
DVvlbq,1,0.3333333333333333
qbE2M2,1,1.6666666666666667
5dqyoM,0,0.3333333333333333
24xMzp,2,3.0
RzB7Qp,0,1.0
GrB2GQ,2,1.0
MAd9WE,1,1.0
oAV4YX,2,1.6666666666666667
g5NRxN,1,2.3333333333333335
42NgM5,2,1.0
lNlPqW,1,1.0
aBr8JE,1,2.3333333333333335
42Ne8r,1,1.0
LdMQxO,2,1.0
XeBK0d,1,1.0
ZdRpqV,3,1.6666666666666667
24xM5V,2,1.0
9dJzzE,1,1.6666666666666667
dY258K,4,1.6666666666666667
YZzEjJ,3,1.0
PABMpV,5,1.0
xdNkX5,0,1.0
LdMA7v,1,1.0
XeBKZP,2,2.3333333333333335
jB9dPx,2,2.3333333333333335
42NWaY,2,1.6666666666666667
KMBq7X,1,1.6666666666666667
oAVry1,1,5.0
QABgJk,2,1.6666666666666667
DVvl6p,2,1.0
8dpveY,2,1.6666666666666667
DVvrvp,2,2.3333333333333335
ylqKZX,1,1.0
VZ1RYl,2,1.6666666666666667
rlrNpR,1,1.6666666666666667
vNx710,0,1.6666666666666667
DVvrMl,3,3.0
bl4B20,2,2.3333333333333335
WApGZk,2,1.0
7d9BgZ,4,1.0
PABaYx,3,1.6666666666666667
GrBNyk,2,3.0
vNx7pD,1,5.0
24xqzL,5,5.0
jB9O5J,2,1.6666666666666667
aBrbpq,2,0.3333333333333333
rlrx85,1,1.0
eBxdOE,2,1.0
BGbO2e,1,1.0
NABKaW,2,1.6666666666666667
g5NyOD,2,1.6666666666666667
ylqKLW,2,2.3333333333333335
ylqK54,2,1.6666666666666667
ZdR4pA,2,3.0
jB9dOY,1,1.0
1r2ZLO,1,3.0
qbYZaO,2,2.3333333333333335
AlboEW,2,1.0
BGL4dR,1,1.6666666666666667
jB0DlJ,1,1.0
eBNZDx,0,0.3333333333333333
J2VKAR,2,1.0
jB0DQ4,0,0.3333333333333333
0Ebr79,2,1.6666666666666667
qbYZR9,1,1.6666666666666667
yl0ZDB,3,1.0
xd0xPo,1,2.3333333333333335
XeRlWY,1,1.6666666666666667
eBNZA0,2,1.0
aBjN4X,1,0.3333333333333333
VZ9EVv,1,0.3333333333333333
yl0Zep,2,1.6666666666666667
dYZqdK,1,1.0
Al6PLz,2,3.0
eBNZzJ,1,1.0
J2VKGX,2,1.0
PABaAP,2,1.0
YZoDgv,1,3.0
ZdG5yV,1,1.0
QAx2qG,1,1.0
bl2Vy6,2,1.6666666666666667
Grovo2,1,0.3333333333333333
0Ebry9,1,1.0
PA2jNB,2,1.0
VZ9Eyj,1,1.6666666666666667
WAe9GJ,3,2.3333333333333335
eBNZdq,1,3.0
BGL4r5,1,1.0
KMPQ9A,3,1.0
1rbP1M,1,0.3333333333333333
EPBkqq,3,5.0
MArKXl,1,1.6666666666666667
24bEBg,2,1.6666666666666667
yl0PXW,1,1.6666666666666667
zK0xYg,2,2.3333333333333335
RzZG44,1,1.6666666666666667
42142r,2,1.0
BGLzXe,3,2.3333333333333335
MAreLA,2,2.3333333333333335
OAjDGM,1,1.6666666666666667
jB0aW4,1,1.0
dYZWjK,2,1.6666666666666667
pLPjdJ,2,1.6666666666666667
EPBkPl,0,1.0
0EbQbN,1,1.0
yl0PeB,0,0.3333333333333333
8dJ1rA,0,0.3333333333333333
4214qo,1,1.6666666666666667
aBjQgW,2,2.3333333333333335
aBjQyy,1,1.6666666666666667
jB0ap9,2,1.6666666666666667
7dJRez,1,1.6666666666666667
BGLz71,2,2.3333333333333335
NA4p5W,1,1.6666666666666667
lNlQkv,2,1.0
8dJoAY,2,1.0
6d18yo,0,0.3333333333333333
dYZWer,1,1.0
YZo58J,3,5.0
8dJ175,1,0.3333333333333333
XeRxKg,1,3.0
rl0jRp,1,1.6666666666666667
MAr1DY,0,0.3333333333333333
rl0DO5,2,1.6666666666666667
bl2Z70,1,0.3333333333333333
421a7B,1,0.3333333333333333
vN0XBX,5,1.0
yl0XYW,1,1.0
NA4q0p,1,1.0
7dJXK9,3,1.6666666666666667
WAeJek,2,5.0
Al6rdo,1,1.0
yl0Xdg,2,1.6666666666666667
KMPpk8,0,0.3333333333333333
rl0DJN,0,0.3333333333333333
6d1DWJ,0,0.3333333333333333
zK0EJk,1,0.3333333333333333
8dJNGr,2,5.0
XeR5zg,1,1.0
bl25aZ,2,1.6666666666666667
xd0Vgo,3,2.3333333333333335
9d6NaY,3,1.0
g5QbLJ,2,1.0
OAjQg8,1,1.0
PA2RWQ,1,1.6666666666666667
PA2RLd,2,0.3333333333333333
qbY58k,2,2.3333333333333335
LdEDeJ,1,1.6666666666666667
g5QbEJ,2,1.6666666666666667
xd0VLG,2,1.0
RzZWAQ,1,3.0
kY0bMr,2,1.0
YZojoW,3,1.0
0EbV9P,2,1.0
oA09Xb,1,1.6666666666666667
bl2ZB1,3,3.0
jB0ZZa,2,1.0
dYZENo,2,1.6666666666666667
aBj94v,2,1.0
pL0ryq,1,1.6666666666666667
qbYLA2,1,1.6666666666666667
24bX4p,1,0.3333333333333333
oA0E9P,2,1.6666666666666667
PA2pOb,1,1.6666666666666667
eBNMEE,3,2.3333333333333335
XeRLLg,2,1.0
yl0Mjd,0,0.3333333333333333
1rbXOl,3,3.0
Al6zN0,2,1.0
24bXgj,2,1.0
YZoPDW,0,1.0
lN0BYo,2,1.6666666666666667
yl0Mgx,3,1.6666666666666667
dYZEVo,0,0.3333333333333333
jB0Z4E,2,0.3333333333333333
Al6zgW,1,2.3333333333333335
9d6BKG,0,0.3333333333333333
vN0rj4,2,1.6666666666666667
LdEZRv,2,1.0
RzZxOP,3,0.3333333333333333
dYZELD,0,0.3333333333333333
oA0D9b,2,2.3333333333333335
DVXKql,2,1.6666666666666667
MArXjX,2,3.0
7dJbL0,1,1.6666666666666667
OAjlzR,0,0.3333333333333333
0Eb7MN,2,1.6666666666666667
qbYaBY,1,1.6666666666666667
aBjeBv,1,1.0
RzZd4d,1,1.0
yl0Nx4,2,1.0
VZ9j8J,1,1.6666666666666667
XeRrBO,1,0.3333333333333333
ZdG8b0,4,5.0
XeRrOd,2,2.3333333333333335
6d1eA5,1,0.3333333333333333
kY09zd,3,1.0
6d1epo,2,3.0
bl29y1,1,5.0
lN0qY6,3,1.0
RzZd2Q,2,1.0
eBND8k,0,1.0
lN0BDN,1,1.6666666666666667
24bXyj,1,1.6666666666666667
RzZdlK,2,2.3333333333333335
YZoR15,2,1.6666666666666667
g5QeBd,0,0.3333333333333333
kY09M6,3,1.0
XeRJxV,3,1.6666666666666667
EPBddA,2,0.3333333333333333
kY0eNZ,3,1.6666666666666667
VZ9QGl,2,1.6666666666666667
vN0eAl,3,3.0
EPBdQl,2,1.0
RzZM8d,1,1.0
QAxe0G,1,0.3333333333333333
RzZMvJ,3,1.0
8dJapO,2,2.3333333333333335
dYZaZq,1,1.0
pL0y5E,1,1.0
8dJa6x,2,1.6666666666666667
7dJLP9,3,5.0
DVXkPX,4,1.6666666666666667
ZdGEWv,0,0.3333333333333333
6d1jYN,1,0.3333333333333333
EPBde2,2,2.3333333333333335
WAeEMN,2,1.0
PA21Nx,1,0.3333333333333333
jB06VJ,2,1.0
OAj46g,2,1.6666666666666667
KMP57A,2,2.3333333333333335
bl2j0g,0,0.3333333333333333
PA29Rb,0,0.3333333333333333
KMPxY7,3,1.6666666666666667
9d6ZDK,1,1.0
zK0M20,1,1.0
MAra58,2,2.3333333333333335
jB0ovx,3,5.0
dYZ08o,0,0.3333333333333333
PA29Pb,1,1.0
xd0Dlr,0,0.3333333333333333
J2VlWo,4,1.6666666666666667
dYZ0pA,1,1.0
aBj40Z,3,1.0
7dJKYz,2,1.6666666666666667
MAraqY,3,1.0
WAeRaL,1,1.0
XeRoaz,1,1.0
VZ9Pya,2,1.6666666666666667
24bAoL,1,1.0
6d1KqA,2,1.0
WAeRxk,1,0.3333333333333333
5dl90b,2,1.6666666666666667
OAjXOY,2,1.6666666666666667
RzZojd,1,2.3333333333333335
24bA0e,2,1.6666666666666667
421KXY,5,0.3333333333333333
oA026x,3,1.0
8dJZzO,1,1.0
8dJZN5,5,1.0
EPBxxN,2,1.0
6d1Zx5,2,1.0
lN060X,1,0.3333333333333333
421K15,3,1.6666666666666667
WAeRVL,3,1.0
7dJN5Z,0,0.3333333333333333
J2VOgo,2,2.3333333333333335
eBNRqx,2,1.6666666666666667
9d67bK,0,1.6666666666666667
421r7Y,3,1.0
WAezOe,1,1.0
YZoajN,0,0.3333333333333333
EPBWPX,2,1.0
24bX0b,1,1.0
LdEPgv,0,0.3333333333333333
BGL7D7,2,1.6666666666666667
QAxRll,1,0.3333333333333333
LdEpLj,1,1.0
eBNRJO,3,1.0
rl0Pev,3,1.0
6d1NEP,1,1.6666666666666667
pL0OXB,2,1.6666666666666667
rl0ABp,2,1.0
oA0MD5,2,1.6666666666666667
421x2Y,1,0.3333333333333333
PA25pP,1,1.6666666666666667
bl2xOZ,0,0.3333333333333333
VZ9Jzy,2,2.3333333333333335
Al6Lvy,1,1.0
aBjYvE,2,1.0
VZ95xl,2,1.6666666666666667
GrodaO,2,1.6666666666666667
EPBQjN,2,1.0
7dJ26P,2,1.0
PA26z0,3,3.0
PA2690,1,1.0
OAj56R,3,1.0
jB0yy1,1,0.3333333333333333
LdEbJl,2,1.0
7dJW4R,2,1.6666666666666667
OAjzjg,2,1.6666666666666667
dYZ62d,4,2.3333333333333335
KMP6W8,1,1.0
GrozzO,1,0.3333333333333333
RzZ0Y4,2,2.3333333333333335
8dJQar,2,1.6666666666666667
KMPl5D,2,1.0
qbYDVO,3,2.3333333333333335
PA2D2d,3,1.6666666666666667
WAeN6Q,2,1.6666666666666667
8dJKgY,3,1.0
DVXNop,1,1.0
YZoQK6,2,1.6666666666666667
ZdGNey,3,1.0
zK0qVk,2,1.0
Al6dOW,2,1.0
RzZ01P,3,1.0
VZ90e6,0,0.3333333333333333
zK0qR8,2,0.3333333333333333
J2V26Y,1,1.0
RzZzMJ,0,1.0
XeReMe,2,1.6666666666666667
bl2lkE,1,1.6666666666666667
oA0AgP,1,2.3333333333333335
RzZzg9,3,1.0
QAxAqg,2,1.6666666666666667
Al6lgN,2,1.6666666666666667
RzZ4x4,0,1.0
bl2klo,2,3.0
KMPMg8,1,1.0
PA2Eq5,1,1.0
24brbV,3,1.0
vN020Q,2,2.3333333333333335
yl0D7W,1,1.0
xd0Z4G,2,2.3333333333333335
pL0VEB,0,1.0
PA2E9V,1,1.0
lN0LKk,2,1.0
RzZYXK,2,1.6666666666666667
oA0dW5,0,0.3333333333333333
OAjJ0K,2,1.0
yl0EqW,1,0.3333333333333333
rl0dJp,2,1.0
zK0rl8,0,0.3333333333333333
QAxB11,4,1.0
7dJ9VA,2,1.6666666666666667
kY005o,1,1.0
8dJJGz,2,3.0
zK00O8,2,3.0
6d1rZe,2,1.6666666666666667
RzZv5d,0,0.3333333333333333
PA2krV,2,2.3333333333333335
BGL0v1,1,2.3333333333333335
0EbG0A,2,1.0
QAxXXp,2,5.0
VZ9yLy,4,3.0
dYZVYz,2,1.0
421dxO,2,1.6666666666666667
g5QpyD,1,1.0
ZdGyJa,1,1.0
6d159J,2,0.3333333333333333
9d6yGX,2,1.0
EPBEDN,2,1.6666666666666667
OAj9JK,1,1.0
VZ9APy,3,1.6666666666666667
zK02pE,2,1.6666666666666667
pL09rJ,1,1.0
vN01zX,2,1.6666666666666667
dYZ1Ly,3,1.6666666666666667
yl0p26,1,1.6666666666666667
xd0LMk,1,1.6666666666666667
0EbyNZ,1,1.6666666666666667
EPBrrA,1,1.6666666666666667
dYZ4Lq,2,1.6666666666666667
aBjPVB,3,1.0
WAeXWR,2,2.3333333333333335
Al6NMo,0,1.0
RzZQG9,3,1.6666666666666667
pL0X88,1,1.0
YZoXgd,1,0.3333333333333333
Al6Ypk,1,1.0
xd07Jo,3,1.0
XeRdOY,2,1.0
421Y15,2,3.0
yl0pvg,2,1.0
kY04pR,2,2.3333333333333335
WAe6Bj,0,0.3333333333333333
EPBGrX,2,1.0
GroVAj,3,2.3333333333333335
RzZQyl,2,1.0
YZob20,2,1.0
VZ9aKE,1,1.6666666666666667
4210X5,3,2.3333333333333335
BGLoze,2,1.6666666666666667
kY04Md,2,1.6666666666666667
yl0bW6,2,1.0
bl2RdL,1,2.3333333333333335
jB0r8R,1,2.3333333333333335
EPBVKl,2,3.0
aBjJeX,2,2.3333333333333335
MArZAp,3,1.6666666666666667
Al6YG0,1,1.0
xd0byG,1,0.3333333333333333
ZdGkZA,1,0.3333333333333333
xd0bvk,1,1.6666666666666667
421Yyk,1,1.6666666666666667
vN069v,1,1.6666666666666667
QAx9Ol,2,1.6666666666666667
zK0B5a,1,1.0
7dJ0a6,1,1.6666666666666667
bl2RPe,1,2.3333333333333335
LdExxv,2,1.0
xd0bKG,1,1.0
ZdGb5v,1,1.0
aBjpNy,2,3.0
7dJ7L2,3,1.6666666666666667
ZdGb8A,3,1.6666666666666667
WAeaYN,2,1.6666666666666667
421lqd,3,2.3333333333333335
KMPrWM,1,2.3333333333333335
NA42jj,2,1.0
5dlaPZ,1,0.3333333333333333
1rbQLl,3,3.0
VZ9WWj,2,0.3333333333333333
J2VE7o,3,1.6666666666666667
pL0prV,0,0.3333333333333333
8dJbO5,1,1.0
MArpbE,4,1.0
EPB7JB,2,1.0
bl2QVo,2,1.0
1rbogO,2,2.3333333333333335
ZdGrXv,1,1.0
5dlP0b,3,1.6666666666666667
yl0574,2,1.6666666666666667
7dJYrL,3,0.3333333333333333
pL0p0B,0,1.6666666666666667
NA41kO,1,1.6666666666666667
RzZ9Md,2,3.0
EPBVEB,2,1.0
LdE2P1,2,1.0
1rbav4,2,3.0
qbYlJg,1,2.3333333333333335
24b6lD,3,2.3333333333333335
YZolB0,0,0.3333333333333333
WAe71v,1,1.0
5dlAod,2,1.6666666666666667
J2V4BR,1,1.6666666666666667
6d1Bx5,1,1.6666666666666667
aBjMgv,1,1.0
LdE2B1,5,5.0
GroPMQ,2,1.6666666666666667
8dJlOk,1,1.6666666666666667
yl0aKd,1,3.0
LdE2AJ,1,1.0
ZdG7oB,3,3.0
OAj2QY,1,1.0
QAxZKY,2,1.0
VZ9eEj,2,1.0
QAxZoX,1,1.0
24bWa9,2,1.0
RzZNGK,2,1.6666666666666667
kY0o0j,1,1.0
EPBO42,2,1.6666666666666667
LdErgl,4,5.0
dYZM4K,2,1.6666666666666667
4216Gr,1,1.6666666666666667
OAj2P8,2,1.6666666666666667
g5Ql6l,0,1.0
1rbQAL,2,1.0
PA2xLe,1,1.0
zK09P8,1,1.6666666666666667
MArW1E,2,1.6666666666666667
J2VQK7,2,1.6666666666666667
KMPEj7,2,2.3333333333333335
zK09M0,2,1.6666666666666667
kY0oQe,2,1.0
J2VQqz,0,0.3333333333333333
OAj6lM,2,1.0
YZo1QW,2,5.0
ZdGM2V,2,0.3333333333333333
pL0QyP,2,1.0
ZdGMlo,1,0.3333333333333333
g5QEA4,3,1.0
kY02eZ,2,1.6666666666666667
bl2oOL,2,2.3333333333333335
xd0APy,3,3.0
EPB28o,1,0.3333333333333333
24bpOV,2,5.0
EPB2bN,3,2.3333333333333335
LdEeGp,2,1.0
MArWLM,0,0.3333333333333333
yl0QNX,1,1.6666666666666667
rl0ek5,3,1.6666666666666667
bl2oKe,2,5.0
NA4a8G,0,0.3333333333333333
7dJy1L,1,0.3333333333333333
oA0qlV,2,1.6666666666666667
pL0EGV,2,1.6666666666666667
PA27Bb,1,1.0
RzZNVQ,1,5.0
9d6k64,3,2.3333333333333335
xd0qov,2,5.0
24bDag,1,1.0
aBjRaE,1,1.6666666666666667
rl0eqL,1,1.0
PA27P0,1,2.3333333333333335
xd0ABE,2,1.6666666666666667
8dJXEo,2,1.6666666666666667
ZdGML5,2,2.3333333333333335
5dlJgQ,2,1.6666666666666667
LdEejy,0,1.0
EPB2YA,2,1.6666666666666667
6d1gzN,1,1.0
KMP9bA,2,2.3333333333333335
J2VQ54,2,2.3333333333333335
lN0x46,2,1.0
5dlJ7E,3,1.6666666666666667
BGLrPN,2,1.0
8dJ9NA,2,2.3333333333333335
vN0Re8,1,1.6666666666666667
YZo1L5,1,0.3333333333333333
zK0VKg,2,1.6666666666666667
rl0XVo,3,3.0
PA2o5x,2,1.6666666666666667
qbYyb5,1,1.6666666666666667
5dlNZb,0,0.3333333333333333
eBNbAx,2,1.6666666666666667
OAjR0a,2,1.6666666666666667
KMPXLX,2,1.0
kY0LAr,2,1.6666666666666667
jB0KLJ,2,1.0
Al6kbz,2,1.6666666666666667
WAe4Mv,2,5.0
9d6eEV,2,1.6666666666666667
6d1qWP,2,1.6666666666666667
BGLvAQ,2,1.6666666666666667
YZo2x5,2,2.3333333333333335
ZdGxvo,1,1.6666666666666667
aBjWKB,1,2.3333333333333335
24b2lj,1,1.0
8dJ9RO,2,1.6666666666666667
MAr0PY,2,1.0
lN0pzW,2,1.0
NA4zdQ,2,1.0
GroMYZ,1,1.0
jB0KJx,1,1.6666666666666667
EPBpMN,2,1.0
24b2Vp,2,5.0
1rbjEg,2,1.6666666666666667
6d1q4e,1,1.0
jB0Kq9,1,0.3333333333333333
zK0VO1,3,1.6666666666666667
g5QBpN,3,1.6666666666666667
9d6ey1,1,3.0
vN0R6X,2,1.6666666666666667
EPBpo2,2,1.6666666666666667
bl2aG2,1,1.6666666666666667
QAxGkp,1,1.0
ZdGxB5,1,1.6666666666666667
xd0G5k,4,1.0
J2VyvX,1,1.6666666666666667
7dJQ9R,2,2.3333333333333335
7dJQOz,2,1.6666666666666667
8dJ9Xl,2,1.6666666666666667
rl0XKo,1,1.0
OAjRqk,2,0.3333333333333333
g5QBoJ,1,5.0
RzZO7j,2,1.6666666666666667
8dJ9vP,1,1.6666666666666667
GroW6p,3,1.6666666666666667
YZo2Av,2,1.0
1rbjQ4,1,1.0
421Z6r,1,0.3333333333333333
PA2oG5,2,1.6666666666666667
OAjv1R,2,1.0
lN0Q65,2,1.0
DVXQzb,2,2.3333333333333335
DVXLgN,1,5.0
Al6kVz,2,2.3333333333333335
EPB9LA,1,1.0
rl07A5,1,1.0
5dlRvv,2,3.0
5dlRb6,3,1.6666666666666667
aBjWWX,2,2.3333333333333335
RzZp4P,1,1.0
PA2KBx,1,1.0
rl07PM,1,2.3333333333333335
rl07dX,1,1.6666666666666667
5dlRpZ,2,2.3333333333333335
5dlReZ,1,3.0
xd0G4r,2,1.0
9d6VR5,0,0.3333333333333333
eBN46E,1,1.0
pL0a41,1,1.0
rl07vR,3,1.0
PA2K5d,1,2.3333333333333335
LdElkp,3,1.6666666666666667
xd0KYG,2,1.6666666666666667
zK0lA1,1,1.6666666666666667
VZ9gJa,2,2.3333333333333335
pL0a6b,1,1.6666666666666667
DVXQWR,5,1.6666666666666667
LdEljG,2,1.6666666666666667
xd0KbG,0,1.0
9d6Vk4,1,1.0
pL0apZ,1,1.6666666666666667
